Fecha,Ventas
2019-08-26,18614
2019-08-28,422843
2019-08-29,593661
2019-08-30,30452
2019-08-31,59222
2019-09-02,15774
2019-09-03,50146
2019-09-04,67578
2019-09-05,41030
2019-09-06,509345
2019-09-07,27354
2019-09-09,288120
2019-09-10,27853
2019-09-11,574278
2019-09-12,22781
2019-09-13,142454
2019-09-14,11977
2019-09-16,29634
2019-09-17,18946
2019-09-18,39876
2019-09-19,40170
2019-09-20,494910
2019-09-21,54587
2019-09-23,41399
2019-09-24,96644
2019-09-25,49210
2019-09-26,70939
2019-09-27,43316
2019-09-28,44060
2019-09-30,71186
2019-10-01,714539
2019-10-02,24621
2019-10-03,953
2019-10-04,5947
2019-10-05,20102
2019-10-07,46471
2019-10-08,173685
2019-10-09,26764
2019-10-10,25970
2019-10-11,646838
2019-10-12,10018
2019-10-14,67607
2019-10-15,203702
2019-10-16,23291
2019-10-17,23714
2019-10-18,47036
2019-10-19,66377
2019-10-21,46683
2019-10-22,66473
2019-10-23,14059
2019-10-24,3581
2019-10-25,250952
2019-10-26,9346
2019-10-28,35821
2019-10-29,37085
2019-10-30,6998
2019-10-31,46492
2019-11-01,424381
2019-11-02,34543
2019-11-04,49168
2019-11-05,60804
2019-11-06,27453
2019-11-07,78286
2019-11-08,2968909
2019-11-09,4180
2019-11-11,1545
2019-11-12,164901
2019-11-13,11972
2019-11-14,14839
2019-11-15,34945
2019-11-16,23563
2019-11-18,147502
2019-11-19,21088
2019-11-20,33127
2019-11-21,137329
2019-11-22,9461
2019-11-23,64014
2019-11-25,51355
2019-11-26,32396
2019-11-27,33099
2019-11-28,43799
2019-11-29,599
2019-11-30,16040
2019-12-02,6596
2019-12-03,749207
2019-12-04,35411
2019-12-05,52437
2019-12-06,8403
2019-12-07,199827
2019-12-09,97800
2019-12-10,38163
2019-12-11,104388
2019-12-12,13168
2019-12-13,303771
2019-12-14,61618
2019-12-16,12568
2019-12-17,18700
2019-12-18,615
2019-12-19,54674
2019-12-20,34057
2019-12-21,41836
2019-12-23,21063
2019-12-24,7436
2019-12-25,47326
2019-12-26,22325
2019-12-27,90398
2019-12-28,25351
2019-12-30,82634
2019-12-31,119873
2020-01-01,354970
2020-01-02,760845
2020-01-03,160549
2020-01-04,37304
2020-01-06,84218
2020-01-07,99559
2020-01-08,119451
2020-01-09,146364
2020-01-10,661410
2020-01-11,67068
2020-01-13,81048
2020-01-14,221613
2020-01-15,134593
2020-01-16,235588
2020-01-17,36926
2020-01-18,96158
2020-01-20,756255
2020-01-21,71002
2020-01-22,66632
2020-01-23,48667
2020-01-24,10480
2020-01-25,48125
2020-01-27,57076
2020-01-28,43138
2020-01-29,10583
2020-01-30,43775
2020-01-31,78300
2020-02-01,40805
2020-02-03,209761
2020-02-04,166261
2020-02-05,21576
2020-02-06,39660
2020-02-07,208583
2020-02-08,739086
2020-02-10,91968
2020-02-11,82513
2020-02-12,58262
2020-02-13,21440
2020-02-14,179948
2020-02-15,104739
2020-02-17,170265
2020-02-18,106860
2020-02-19,54571
2020-02-20,71979
2020-02-21,55972
2020-02-22,745673
2020-02-24,60090
2020-02-25,90674
2020-02-26,225634
2020-02-27,125577
2020-02-28,98175
2020-02-29,25351
2020-03-02,59044
2020-03-03,274312
2020-03-04,37106
2020-03-05,52482
2020-03-06,149543
2020-03-07,63471
2020-03-09,425680
2020-03-10,227116
2020-03-11,117385
2020-03-12,381288
2020-03-13,188269
2020-03-14,393432
2020-03-16,998268
2020-03-17,402026
2020-03-18,160994
2020-03-19,116070
2020-03-20,30726
2020-03-21,6624
2020-03-23,50290
2020-03-24,40680
2020-03-25,31555
2020-03-26,68428
2020-03-27,92455
2020-03-28,440930
2020-03-30,232091
2020-03-31,1171199
2020-04-01,276776
2020-04-02,74111
2020-04-03,80841
2020-04-04,132706
2020-04-06,44422
2020-04-07,202012
2020-04-08,74349
2020-04-09,39515
2020-04-10,5521
2020-04-11,106503
2020-04-13,133682
2020-04-14,311389
2020-04-15,466892
2020-04-16,851021
2020-04-17,90032
2020-04-18,77930
2020-04-20,221439
2020-04-21,117771
2020-04-22,335367
2020-04-23,75034
2020-04-24,70038
2020-04-25,165011
2020-04-27,43661
2020-04-28,6565
2020-04-29,17812
2020-04-30,111923
2020-05-01,500852
2020-05-02,69579
2020-05-04,17230
2020-05-05,66615
2020-05-06,294400
2020-05-07,183876
2020-05-08,64663
2020-05-09,44122
2020-05-11,107792
2020-05-12,62637
2020-05-13,427172
2020-05-14,41259
2020-05-15,54828
2020-05-16,30355
2020-05-18,230265
2020-05-19,584374
2020-05-20,179396
2020-05-21,167760
2020-05-22,96164
2020-05-23,550977
2020-05-25,125072
2020-05-26,68197
2020-05-27,1364128
2020-05-28,155119
2020-05-29,86232
2020-05-30,272651
2020-06-01,67944
2020-06-02,66418
2020-06-03,6214
2020-06-04,3180
2020-06-05,10000
2020-06-06,17400
2020-06-08,32386
2020-06-09,84568
2020-06-10,64153
2020-06-11,38317
2020-06-12,21645
2020-06-13,12694
2020-06-15,55808
2020-06-16,74138
2020-06-17,92458
2020-06-18,509052
2020-06-19,331638
2020-06-20,94370
2020-06-22,38933
2020-06-23,25363
2020-06-24,82769
2020-06-25,30834
2020-06-26,52120
2020-06-27,78750
2020-06-29,81913
2020-06-30,172543
2020-07-01,322430
2020-07-02,28187
2020-07-03,40761
2020-07-04,51607
2020-07-06,31057
2020-07-07,834193
2020-07-08,139731
2020-07-09,428843
2020-07-10,378288
2020-07-11,128376
2020-07-13,7782
2020-07-14,22416
2020-07-15,14231
2020-07-16,91031
2020-07-17,23957
2020-07-18,53120
2020-07-20,88445
2020-07-21,291381
2020-07-22,60785
2020-07-23,528084
2020-07-24,36493
2020-07-25,40073
2020-07-27,20193963
2020-07-28,35691
2020-07-29,42551
2020-07-30,1176964
2020-07-31,57565
2020-08-01,84072
2020-08-03,98313
2020-08-04,112050
2020-08-05,10422
2020-08-06,7214
2020-08-07,1771
2020-08-08,7763
2020-08-10,5429
2020-08-11,7275
2020-08-12,14135
2020-08-13,2457
2020-08-14,29680
2020-08-15,7020
2020-08-17,6318
2020-08-18,13435
2020-08-19,14773
2020-08-20,12597
2020-08-21,1604
2020-08-22,3533
2020-08-24,6158
2020-08-25,6756
2020-08-26,9945
2020-08-27,3316
2020-08-28,62435
2020-08-29,10383
2020-08-31,5832
2020-09-01,591
2020-09-02,3371
2020-09-03,637775
2020-09-04,112769
2020-09-05,84269
2020-09-07,82499
2020-09-08,180754
2020-09-09,1004110
2020-09-10,121580
2020-09-11,153451
2020-09-12,2251387
2020-09-14,163399
2020-09-15,104832
2020-09-16,59813
2020-09-17,38755
2020-09-18,360088
2020-09-19,105031
2020-09-21,520332
2020-09-22,190672
2020-09-23,567312
2020-09-24,102023
2020-09-25,204480
2020-09-26,308059
2020-09-28,149248
2020-09-29,13002
2020-09-30,8472
2020-10-01,94984
2020-10-02,66808
2020-10-03,181897
2020-10-05,12552
2020-10-07,6279
2020-10-08,5258
2020-10-09,8223
2020-10-10,22106
2020-10-12,118136
2020-10-13,18290
2020-10-14,4578
2020-10-15,14404
2020-10-16,73943
2020-10-17,11364
2020-10-19,17784
2020-10-20,515
2020-10-21,317727
2020-10-22,29252
2020-10-23,45124
2020-10-24,7736
2020-10-26,52721
2020-10-27,75641
2020-10-28,41429
2020-10-29,24880
2020-10-30,86348
2020-10-31,10320
2020-11-02,15845
2020-11-03,42690
2020-11-04,10562
2020-11-05,6141
2020-11-06,14466
2020-11-07,8747
2020-11-09,25983
2020-11-10,59486
2020-11-11,72488
2020-11-12,26853
2020-11-13,35681
2020-11-14,24987
2020-11-16,258
2020-11-17,77786
2020-11-18,47720
2020-11-19,156471
2020-11-20,164615
2020-11-21,152125
2020-11-23,52332
2020-11-24,31363
2020-11-25,22295
2020-11-26,4346
2020-11-27,34979
2020-11-28,84487
2020-11-30,151607
2020-12-01,137889
2020-12-02,57295
2020-12-03,67759
2020-12-04,61546
2020-12-05,32400
2020-12-07,724876
2020-12-08,29540
2020-12-09,47095
2020-12-10,41356
2020-12-11,53357
2020-12-12,60729
2020-12-14,52658
2020-12-15,6350
2020-12-16,14250
2020-12-17,8676
2020-12-18,5511
2020-12-19,15922
2020-12-21,111
2020-12-22,3862
2020-12-23,3527
2020-12-24,2349
2020-12-25,413
2020-12-26,13959
2020-12-28,19956
2020-12-29,25383
2020-12-30,27583
